YEAR,MO,DY,HR,WS50M,Location,Latitude ,Longitude 
2018,8,16,17,9.85,Marsabit ,2.3286,37.9837
2018,8,16,18,9.68,Marsabit ,2.3286,37.9837
2018,8,16,19,9.51,Marsabit ,2.3286,37.9837
2018,8,16,20,9.58,Marsabit ,2.3286,37.9837
2018,8,16,21,9.47,Marsabit ,2.3286,37.9837
2018,8,16,22,9.51,Marsabit ,2.3286,37.9837
2018,8,16,23,10.22,Marsabit ,2.3286,37.9837
2018,8,17,0,12.55,Marsabit ,2.3286,37.9837
2018,8,17,1,12.08,Marsabit ,2.3286,37.9837
2018,8,17,2,11.39,Marsabit ,2.3286,37.9837
2018,8,17,3,10.54,Marsabit ,2.3286,37.9837
2018,8,17,4,10.01,Marsabit ,2.3286,37.9837
2018,8,17,5,9.65,Marsabit ,2.3286,37.9837
2018,8,17,6,9.89,Marsabit ,2.3286,37.9837
2018,8,17,7,11.68,Marsabit ,2.3286,37.9837
2018,8,17,8,12.08,Marsabit ,2.3286,37.9837
2018,8,17,9,11.72,Marsabit ,2.3286,37.9837
2018,8,17,10,10.94,Marsabit ,2.3286,37.9837
2018,8,17,11,10.04,Marsabit ,2.3286,37.9837
2018,8,17,12,9.18,Marsabit ,2.3286,37.9837
2018,8,17,13,8.49,Marsabit ,2.3286,37.9837
2018,8,17,14,8.13,Marsabit ,2.3286,37.9837
2018,8,17,15,8.02,Marsabit ,2.3286,37.9837
2018,8,17,16,8.14,Marsabit ,2.3286,37.9837
2018,8,17,17,8.47,Marsabit ,2.3286,37.9837
2018,8,17,18,8.71,Marsabit ,2.3286,37.9837
2018,8,17,19,8.44,Marsabit ,2.3286,37.9837
2018,8,17,20,8.22,Marsabit ,2.3286,37.9837
2018,8,17,21,8.17,Marsabit ,2.3286,37.9837
2018,8,17,22,8.25,Marsabit ,2.3286,37.9837
2018,8,17,23,8.98,Marsabit ,2.3286,37.9837
2018,8,18,0,10.13,Marsabit ,2.3286,37.9837
2018,8,18,1,12,Marsabit ,2.3286,37.9837
2018,8,18,2,11.82,Marsabit ,2.3286,37.9837
2018,8,18,3,11.07,Marsabit ,2.3286,37.9837
2018,8,18,4,10.19,Marsabit ,2.3286,37.9837
2018,8,18,5,9.38,Marsabit ,2.3286,37.9837
2018,8,18,6,8.78,Marsabit ,2.3286,37.9837
2018,8,18,7,9.86,Marsabit ,2.3286,37.9837
2018,8,18,8,10.56,Marsabit ,2.3286,37.9837
2018,8,18,9,10.44,Marsabit ,2.3286,37.9837
2018,8,18,10,9.88,Marsabit ,2.3286,37.9837
2018,8,18,11,9.28,Marsabit ,2.3286,37.9837
2018,8,18,12,8.75,Marsabit ,2.3286,37.9837
2018,8,18,13,8.46,Marsabit ,2.3286,37.9837
2018,8,18,14,8.38,Marsabit ,2.3286,37.9837
2018,8,18,15,8.39,Marsabit ,2.3286,37.9837
2018,8,18,16,8.45,Marsabit ,2.3286,37.9837
2018,8,18,17,8.57,Marsabit ,2.3286,37.9837
2018,8,18,18,8.48,Marsabit ,2.3286,37.9837
2018,8,18,19,8.09,Marsabit ,2.3286,37.9837
2018,8,18,20,8.18,Marsabit ,2.3286,37.9837
2018,8,18,21,8.49,Marsabit ,2.3286,37.9837
2018,8,18,22,9.11,Marsabit ,2.3286,37.9837
2018,8,18,23,10,Marsabit ,2.3286,37.9837
2018,8,19,0,10.86,Marsabit ,2.3286,37.9837
2018,8,19,1,11.65,Marsabit ,2.3286,37.9837
2018,8,19,2,11.24,Marsabit ,2.3286,37.9837
2018,8,19,3,10.5,Marsabit ,2.3286,37.9837
2018,8,19,4,9.87,Marsabit ,2.3286,37.9837
2018,8,19,5,9.35,Marsabit ,2.3286,37.9837
2018,8,19,6,9.1,Marsabit ,2.3286,37.9837
2018,8,19,7,10.44,Marsabit ,2.3286,37.9837
2018,8,19,8,11.55,Marsabit ,2.3286,37.9837
2018,8,19,9,11.57,Marsabit ,2.3286,37.9837
2018,8,19,10,11.02,Marsabit ,2.3286,37.9837
2018,8,19,11,10.36,Marsabit ,2.3286,37.9837
2018,8,19,12,9.73,Marsabit ,2.3286,37.9837
2018,8,19,13,9.2,Marsabit ,2.3286,37.9837
2018,8,19,14,8.87,Marsabit ,2.3286,37.9837
2018,8,19,15,8.75,Marsabit ,2.3286,37.9837
2018,8,19,16,9.04,Marsabit ,2.3286,37.9837
2018,8,19,17,9.55,Marsabit ,2.3286,37.9837
2018,8,19,18,9.56,Marsabit ,2.3286,37.9837
2018,8,19,19,9.29,Marsabit ,2.3286,37.9837
2018,8,19,20,9.04,Marsabit ,2.3286,37.9837
2018,8,19,21,8.74,Marsabit ,2.3286,37.9837
2018,8,19,22,8.57,Marsabit ,2.3286,37.9837
2018,8,19,23,8.38,Marsabit ,2.3286,37.9837
2018,8,20,0,9.11,Marsabit ,2.3286,37.9837
2018,8,20,1,11.18,Marsabit ,2.3286,37.9837
2018,8,20,2,11.79,Marsabit ,2.3286,37.9837
2018,8,20,3,11.11,Marsabit ,2.3286,37.9837
2018,8,20,4,10.57,Marsabit ,2.3286,37.9837
2018,8,20,5,10.34,Marsabit ,2.3286,37.9837
2018,8,20,6,10.29,Marsabit ,2.3286,37.9837
2018,8,20,7,12.11,Marsabit ,2.3286,37.9837
2018,8,20,8,13.55,Marsabit ,2.3286,37.9837
2018,8,20,9,13.94,Marsabit ,2.3286,37.9837
2018,8,20,10,13.42,Marsabit ,2.3286,37.9837
2018,8,20,11,12.57,Marsabit ,2.3286,37.9837
2018,8,20,12,11.56,Marsabit ,2.3286,37.9837
2018,8,20,13,10.69,Marsabit ,2.3286,37.9837
2018,8,20,14,10.17,Marsabit ,2.3286,37.9837
2018,8,20,15,9.88,Marsabit ,2.3286,37.9837
2018,8,20,16,9.79,Marsabit ,2.3286,37.9837
2018,8,20,17,9.9,Marsabit ,2.3286,37.9837
2018,8,20,18,9.83,Marsabit ,2.3286,37.9837
2018,8,20,19,9.48,Marsabit ,2.3286,37.9837
2018,8,20,20,9.28,Marsabit ,2.3286,37.9837
2018,8,20,21,9.41,Marsabit ,2.3286,37.9837
2018,8,20,22,9.89,Marsabit ,2.3286,37.9837
2018,8,20,23,11.51,Marsabit ,2.3286,37.9837
2018,8,21,0,12.13,Marsabit ,2.3286,37.9837
2018,8,21,1,11.69,Marsabit ,2.3286,37.9837
2018,8,21,2,11.15,Marsabit ,2.3286,37.9837
2018,8,21,3,10.64,Marsabit ,2.3286,37.9837
2018,8,21,4,10.13,Marsabit ,2.3286,37.9837
2018,8,21,5,9.72,Marsabit ,2.3286,37.9837
2018,8,21,6,9.3,Marsabit ,2.3286,37.9837
2018,8,21,7,10.66,Marsabit ,2.3286,37.9837
2018,8,21,8,11.84,Marsabit ,2.3286,37.9837
2018,8,21,9,11.87,Marsabit ,2.3286,37.9837
2018,8,21,10,11.33,Marsabit ,2.3286,37.9837
2018,8,21,11,10.6,Marsabit ,2.3286,37.9837
2018,8,21,12,9.77,Marsabit ,2.3286,37.9837
2018,8,21,13,9.01,Marsabit ,2.3286,37.9837
2018,8,21,14,8.48,Marsabit ,2.3286,37.9837
2018,8,21,15,8.15,Marsabit ,2.3286,37.9837
2018,8,21,16,8.08,Marsabit ,2.3286,37.9837
2018,8,21,17,8.27,Marsabit ,2.3286,37.9837
2018,8,21,18,8.38,Marsabit ,2.3286,37.9837
2018,8,21,19,8.43,Marsabit ,2.3286,37.9837
2018,8,21,20,8.88,Marsabit ,2.3286,37.9837
2018,8,21,21,9.74,Marsabit ,2.3286,37.9837
2018,8,21,22,10.41,Marsabit ,2.3286,37.9837
2018,8,21,23,11.13,Marsabit ,2.3286,37.9837
2018,8,22,0,11.84,Marsabit ,2.3286,37.9837
2018,8,22,1,11.4,Marsabit ,2.3286,37.9837
2018,8,22,2,10.88,Marsabit ,2.3286,37.9837
2018,8,22,3,10.25,Marsabit ,2.3286,37.9837
2018,8,22,4,9.67,Marsabit ,2.3286,37.9837
2018,8,22,5,9.14,Marsabit ,2.3286,37.9837
2018,8,22,6,8.79,Marsabit ,2.3286,37.9837
2018,8,22,7,10.33,Marsabit ,2.3286,37.9837
2018,8,22,8,11.13,Marsabit ,2.3286,37.9837
2018,8,22,9,10.77,Marsabit ,2.3286,37.9837
2018,8,22,10,9.99,Marsabit ,2.3286,37.9837
2018,8,22,11,9.2,Marsabit ,2.3286,37.9837
2018,8,22,12,8.38,Marsabit ,2.3286,37.9837
2018,8,22,13,7.63,Marsabit ,2.3286,37.9837
2018,8,22,14,7.16,Marsabit ,2.3286,37.9837
2018,8,22,15,7.16,Marsabit ,2.3286,37.9837
2018,8,22,16,7.49,Marsabit ,2.3286,37.9837
2018,8,22,17,7.92,Marsabit ,2.3286,37.9837
2018,8,22,18,8.08,Marsabit ,2.3286,37.9837
2018,8,22,19,8.01,Marsabit ,2.3286,37.9837
2018,8,22,20,8.19,Marsabit ,2.3286,37.9837
2018,8,22,21,8.43,Marsabit ,2.3286,37.9837
2018,8,22,22,8.64,Marsabit ,2.3286,37.9837
2018,8,22,23,8.79,Marsabit ,2.3286,37.9837
2018,8,23,0,10.57,Marsabit ,2.3286,37.9837
2018,8,23,1,11.7,Marsabit ,2.3286,37.9837
2018,8,23,2,11.04,Marsabit ,2.3286,37.9837
2018,8,23,3,10.75,Marsabit ,2.3286,37.9837
2018,8,23,4,10.28,Marsabit ,2.3286,37.9837
2018,8,23,5,9.63,Marsabit ,2.3286,37.9837
2018,8,23,6,9.04,Marsabit ,2.3286,37.9837
2018,8,23,7,10.24,Marsabit ,2.3286,37.9837
2018,8,23,8,10.9,Marsabit ,2.3286,37.9837
2018,8,23,9,10.57,Marsabit ,2.3286,37.9837
2018,8,23,10,9.98,Marsabit ,2.3286,37.9837
2018,8,23,11,9.36,Marsabit ,2.3286,37.9837
2018,8,23,12,8.69,Marsabit ,2.3286,37.9837
2018,8,23,13,8.21,Marsabit ,2.3286,37.9837
2018,8,23,14,8.01,Marsabit ,2.3286,37.9837
2018,8,23,15,8,Marsabit ,2.3286,37.9837
2018,8,23,16,8.15,Marsabit ,2.3286,37.9837
2018,8,23,17,8.36,Marsabit ,2.3286,37.9837
2018,8,23,18,8.27,Marsabit ,2.3286,37.9837
2018,8,23,19,7.93,Marsabit ,2.3286,37.9837
2018,8,23,20,7.52,Marsabit ,2.3286,37.9837
2018,8,23,21,7.43,Marsabit ,2.3286,37.9837
2018,8,23,22,7.52,Marsabit ,2.3286,37.9837
2018,8,23,23,7.7,Marsabit ,2.3286,37.9837
2018,8,24,0,8.87,Marsabit ,2.3286,37.9837
2018,8,24,1,10.52,Marsabit ,2.3286,37.9837
2018,8,24,2,10.84,Marsabit ,2.3286,37.9837
2018,8,24,3,10.14,Marsabit ,2.3286,37.9837
2018,8,24,4,9.56,Marsabit ,2.3286,37.9837
2018,8,24,5,8.77,Marsabit ,2.3286,37.9837
2018,8,24,6,8.31,Marsabit ,2.3286,37.9837
2018,8,24,7,9.4,Marsabit ,2.3286,37.9837
2018,8,24,8,10.05,Marsabit ,2.3286,37.9837
2018,8,24,9,10,Marsabit ,2.3286,37.9837
2018,8,24,10,9.52,Marsabit ,2.3286,37.9837
2018,8,24,11,8.92,Marsabit ,2.3286,37.9837
2018,8,24,12,8.29,Marsabit ,2.3286,37.9837
2018,8,24,13,7.85,Marsabit ,2.3286,37.9837
2018,8,24,14,7.84,Marsabit ,2.3286,37.9837
2018,8,24,15,8.23,Marsabit ,2.3286,37.9837
2018,8,24,16,8.82,Marsabit ,2.3286,37.9837
2018,8,24,17,9.27,Marsabit ,2.3286,37.9837
2018,8,24,18,9.21,Marsabit ,2.3286,37.9837
2018,8,24,19,8.97,Marsabit ,2.3286,37.9837
2018,8,24,20,8.83,Marsabit ,2.3286,37.9837
2018,8,24,21,8.6,Marsabit ,2.3286,37.9837
2018,8,24,22,8.63,Marsabit ,2.3286,37.9837
2018,8,24,23,9.15,Marsabit ,2.3286,37.9837
2018,8,25,0,9.86,Marsabit ,2.3286,37.9837
2018,8,25,1,11.46,Marsabit ,2.3286,37.9837
2018,8,25,2,12.04,Marsabit ,2.3286,37.9837
2018,8,25,3,11.41,Marsabit ,2.3286,37.9837
2018,8,25,4,10.85,Marsabit ,2.3286,37.9837
2018,8,25,5,10.16,Marsabit ,2.3286,37.9837
2018,8,25,6,9.66,Marsabit ,2.3286,37.9837
2018,8,25,7,10.71,Marsabit ,2.3286,37.9837
2018,8,25,8,11.94,Marsabit ,2.3286,37.9837
2018,8,25,9,12.22,Marsabit ,2.3286,37.9837
2018,8,25,10,11.87,Marsabit ,2.3286,37.9837
2018,8,25,11,11.36,Marsabit ,2.3286,37.9837
2018,8,25,12,10.87,Marsabit ,2.3286,37.9837
2018,8,25,13,10.56,Marsabit ,2.3286,37.9837
2018,8,25,14,10.34,Marsabit ,2.3286,37.9837
2018,8,25,15,10.12,Marsabit ,2.3286,37.9837
2018,8,25,16,9.96,Marsabit ,2.3286,37.9837
2018,8,25,17,9.9,Marsabit ,2.3286,37.9837
2018,8,25,18,9.62,Marsabit ,2.3286,37.9837
2018,8,25,19,8.92,Marsabit ,2.3286,37.9837
2018,8,25,20,8.54,Marsabit ,2.3286,37.9837
2018,8,25,21,9.15,Marsabit ,2.3286,37.9837
2018,8,25,22,9.73,Marsabit ,2.3286,37.9837
2018,8,25,23,10.75,Marsabit ,2.3286,37.9837
2018,8,26,0,11.51,Marsabit ,2.3286,37.9837
2018,8,26,1,12.64,Marsabit ,2.3286,37.9837
2018,8,26,2,11.88,Marsabit ,2.3286,37.9837
2018,8,26,3,10.82,Marsabit ,2.3286,37.9837
2018,8,26,4,10.16,Marsabit ,2.3286,37.9837
2018,8,26,5,9.68,Marsabit ,2.3286,37.9837
2018,8,26,6,9.49,Marsabit ,2.3286,37.9837
2018,8,26,7,10.84,Marsabit ,2.3286,37.9837
2018,8,26,8,11.04,Marsabit ,2.3286,37.9837
2018,8,26,9,10.75,Marsabit ,2.3286,37.9837
2018,8,26,10,10.21,Marsabit ,2.3286,37.9837
2018,8,26,11,9.51,Marsabit ,2.3286,37.9837
2018,8,26,12,8.82,Marsabit ,2.3286,37.9837
2018,8,26,13,8.26,Marsabit ,2.3286,37.9837
2018,8,26,14,7.95,Marsabit ,2.3286,37.9837
2018,8,26,15,7.8,Marsabit ,2.3286,37.9837
2018,8,26,16,7.67,Marsabit ,2.3286,37.9837
2018,8,26,17,7.59,Marsabit ,2.3286,37.9837
2018,8,26,18,7.59,Marsabit ,2.3286,37.9837
2018,8,26,19,7.98,Marsabit ,2.3286,37.9837
2018,8,26,20,8.59,Marsabit ,2.3286,37.9837
2018,8,26,21,9.06,Marsabit ,2.3286,37.9837
2018,8,26,22,8.97,Marsabit ,2.3286,37.9837
2018,8,26,23,9.05,Marsabit ,2.3286,37.9837
2018,8,27,0,9.38,Marsabit ,2.3286,37.9837
2018,8,27,1,10.19,Marsabit ,2.3286,37.9837
2018,8,27,2,10.6,Marsabit ,2.3286,37.9837
2018,8,27,3,10.05,Marsabit ,2.3286,37.9837
2018,8,27,4,9.54,Marsabit ,2.3286,37.9837
2018,8,27,5,8.9,Marsabit ,2.3286,37.9837
2018,8,27,6,8.85,Marsabit ,2.3286,37.9837
2018,8,27,7,9.76,Marsabit ,2.3286,37.9837
2018,8,27,8,10.1,Marsabit ,2.3286,37.9837
2018,8,27,9,9.77,Marsabit ,2.3286,37.9837
2018,8,27,10,9.1,Marsabit ,2.3286,37.9837
2018,8,27,11,8.33,Marsabit ,2.3286,37.9837
2018,8,27,12,7.62,Marsabit ,2.3286,37.9837
2018,8,27,13,7.33,Marsabit ,2.3286,37.9837
2018,8,27,14,7.37,Marsabit ,2.3286,37.9837
2018,8,27,15,7.62,Marsabit ,2.3286,37.9837
2018,8,27,16,8.01,Marsabit ,2.3286,37.9837
2018,8,27,17,8.45,Marsabit ,2.3286,37.9837
2018,8,27,18,8.7,Marsabit ,2.3286,37.9837
2018,8,27,19,8.19,Marsabit ,2.3286,37.9837
2018,8,27,20,8.04,Marsabit ,2.3286,37.9837
2018,8,27,21,8.13,Marsabit ,2.3286,37.9837
2018,8,27,22,8.94,Marsabit ,2.3286,37.9837
2018,8,27,23,9.76,Marsabit ,2.3286,37.9837
2018,8,28,0,10.52,Marsabit ,2.3286,37.9837
2018,8,28,1,11.01,Marsabit ,2.3286,37.9837
2018,8,28,2,11,Marsabit ,2.3286,37.9837
2018,8,28,3,10.55,Marsabit ,2.3286,37.9837
2018,8,28,4,10.19,Marsabit ,2.3286,37.9837
2018,8,28,5,9.64,Marsabit ,2.3286,37.9837
2018,8,28,6,9.02,Marsabit ,2.3286,37.9837
2018,8,28,7,9.38,Marsabit ,2.3286,37.9837
2018,8,28,8,9.74,Marsabit ,2.3286,37.9837
2018,8,28,9,9.93,Marsabit ,2.3286,37.9837
2018,8,28,10,10.05,Marsabit ,2.3286,37.9837
2018,8,28,11,9.92,Marsabit ,2.3286,37.9837
2018,8,28,12,9.41,Marsabit ,2.3286,37.9837
2018,8,28,13,8.82,Marsabit ,2.3286,37.9837
2018,8,28,14,8.26,Marsabit ,2.3286,37.9837
2018,8,28,15,7.91,Marsabit ,2.3286,37.9837
2018,8,28,16,7.75,Marsabit ,2.3286,37.9837
2018,8,28,17,7.71,Marsabit ,2.3286,37.9837
2018,8,28,18,7.66,Marsabit ,2.3286,37.9837
2018,8,28,19,7.59,Marsabit ,2.3286,37.9837
2018,8,28,20,8.05,Marsabit ,2.3286,37.9837
2018,8,28,21,8.85,Marsabit ,2.3286,37.9837
2018,8,28,22,9.7,Marsabit ,2.3286,37.9837
2018,8,28,23,10.49,Marsabit ,2.3286,37.9837
2018,8,29,0,11.59,Marsabit ,2.3286,37.9837
2018,8,29,1,12.25,Marsabit ,2.3286,37.9837
2018,8,29,2,11.95,Marsabit ,2.3286,37.9837
2018,8,29,3,11.11,Marsabit ,2.3286,37.9837
2018,8,29,4,10.43,Marsabit ,2.3286,37.9837
2018,8,29,5,9.75,Marsabit ,2.3286,37.9837
2018,8,29,6,9.3,Marsabit ,2.3286,37.9837
2018,8,29,7,10.09,Marsabit ,2.3286,37.9837
2018,8,29,8,10.78,Marsabit ,2.3286,37.9837
2018,8,29,9,10.75,Marsabit ,2.3286,37.9837
2018,8,29,10,10.2,Marsabit ,2.3286,37.9837
2018,8,29,11,9.44,Marsabit ,2.3286,37.9837
2018,8,29,12,8.7,Marsabit ,2.3286,37.9837
2018,8,29,13,8.03,Marsabit ,2.3286,37.9837
2018,8,29,14,7.54,Marsabit ,2.3286,37.9837
2018,8,29,15,7.25,Marsabit ,2.3286,37.9837
2018,8,29,16,7.29,Marsabit ,2.3286,37.9837
2018,8,29,17,7.57,Marsabit ,2.3286,37.9837
2018,8,29,18,7.79,Marsabit ,2.3286,37.9837
2018,8,29,19,7.75,Marsabit ,2.3286,37.9837
2018,8,29,20,7.78,Marsabit ,2.3286,37.9837
2018,8,29,21,7.63,Marsabit ,2.3286,37.9837
2018,8,29,22,8,Marsabit ,2.3286,37.9837
2018,8,29,23,9.64,Marsabit ,2.3286,37.9837
2018,8,30,0,12.85,Marsabit ,2.3286,37.9837
2018,8,30,1,12.97,Marsabit ,2.3286,37.9837
2018,8,30,2,12.34,Marsabit ,2.3286,37.9837
2018,8,30,3,11.53,Marsabit ,2.3286,37.9837
2018,8,30,4,10.92,Marsabit ,2.3286,37.9837
2018,8,30,5,10.47,Marsabit ,2.3286,37.9837
2018,8,30,6,10.2,Marsabit ,2.3286,37.9837
2018,8,30,7,11.24,Marsabit ,2.3286,37.9837
2018,8,30,8,12.42,Marsabit ,2.3286,37.9837
2018,8,30,9,12.74,Marsabit ,2.3286,37.9837
2018,8,30,10,12.34,Marsabit ,2.3286,37.9837
2018,8,30,11,11.8,Marsabit ,2.3286,37.9837
2018,8,30,12,11.1,Marsabit ,2.3286,37.9837
2018,8,30,13,10.36,Marsabit ,2.3286,37.9837
2018,8,30,14,9.67,Marsabit ,2.3286,37.9837
2018,8,30,15,9.12,Marsabit ,2.3286,37.9837
2018,8,30,16,8.85,Marsabit ,2.3286,37.9837
2018,8,30,17,8.9,Marsabit ,2.3286,37.9837
2018,8,30,18,8.86,Marsabit ,2.3286,37.9837
2018,8,30,19,8.77,Marsabit ,2.3286,37.9837
2018,8,30,20,9.18,Marsabit ,2.3286,37.9837
2018,8,30,21,9.81,Marsabit ,2.3286,37.9837
2018,8,30,22,9.81,Marsabit ,2.3286,37.9837
2018,8,30,23,9.52,Marsabit ,2.3286,37.9837
2018,8,31,0,10.77,Marsabit ,2.3286,37.9837
2018,8,31,1,13.06,Marsabit ,2.3286,37.9837
2018,8,31,2,12.16,Marsabit ,2.3286,37.9837
2018,8,31,3,11.21,Marsabit ,2.3286,37.9837
2018,8,31,4,10.61,Marsabit ,2.3286,37.9837
2018,8,31,5,10.13,Marsabit ,2.3286,37.9837
2018,8,31,6,9.76,Marsabit ,2.3286,37.9837
2018,8,31,7,10.93,Marsabit ,2.3286,37.9837
2018,8,31,8,11.73,Marsabit ,2.3286,37.9837
2018,8,31,9,11.55,Marsabit ,2.3286,37.9837
2018,8,31,10,10.93,Marsabit ,2.3286,37.9837
2018,8,31,11,10.21,Marsabit ,2.3286,37.9837
2018,8,31,12,9.53,Marsabit ,2.3286,37.9837
2018,8,31,13,9.06,Marsabit ,2.3286,37.9837
2018,8,31,14,8.73,Marsabit ,2.3286,37.9837
2018,8,31,15,8.6,Marsabit ,2.3286,37.9837
2018,8,31,16,8.69,Marsabit ,2.3286,37.9837
2018,8,31,17,8.93,Marsabit ,2.3286,37.9837
2018,8,31,18,8.94,Marsabit ,2.3286,37.9837
2018,8,31,19,8.61,Marsabit ,2.3286,37.9837
2018,8,31,20,8.69,Marsabit ,2.3286,37.9837
2018,8,31,21,8.93,Marsabit ,2.3286,37.9837
2018,8,31,22,9.06,Marsabit ,2.3286,37.9837
2018,8,31,23,8.58,Marsabit ,2.3286,37.9837
2018,9,1,0,9.16,Marsabit ,2.3286,37.9837
2018,9,1,1,9.8,Marsabit ,2.3286,37.9837
2018,9,1,2,9.95,Marsabit ,2.3286,37.9837
2018,9,1,3,9.28,Marsabit ,2.3286,37.9837
2018,9,1,4,9.39,Marsabit ,2.3286,37.9837
2018,9,1,5,9.35,Marsabit ,2.3286,37.9837
2018,9,1,6,9.28,Marsabit ,2.3286,37.9837
2018,9,1,7,10.93,Marsabit ,2.3286,37.9837
2018,9,1,8,11.67,Marsabit ,2.3286,37.9837
2018,9,1,9,11.25,Marsabit ,2.3286,37.9837
2018,9,1,10,10.48,Marsabit ,2.3286,37.9837
2018,9,1,11,9.78,Marsabit ,2.3286,37.9837
2018,9,1,12,9.15,Marsabit ,2.3286,37.9837
2018,9,1,13,8.72,Marsabit ,2.3286,37.9837
2018,9,1,14,8.52,Marsabit ,2.3286,37.9837
2018,9,1,15,8.5,Marsabit ,2.3286,37.9837
2018,9,1,16,8.81,Marsabit ,2.3286,37.9837
2018,9,1,17,9.32,Marsabit ,2.3286,37.9837
2018,9,1,18,9.57,Marsabit ,2.3286,37.9837
2018,9,1,19,9.33,Marsabit ,2.3286,37.9837
2018,9,1,20,9.12,Marsabit ,2.3286,37.9837
2018,9,1,21,9.13,Marsabit ,2.3286,37.9837
2018,9,1,22,9.83,Marsabit ,2.3286,37.9837
2018,9,1,23,10.84,Marsabit ,2.3286,37.9837
2018,9,2,0,11.27,Marsabit ,2.3286,37.9837
2018,9,2,1,12.01,Marsabit ,2.3286,37.9837
2018,9,2,2,11.9,Marsabit ,2.3286,37.9837
2018,9,2,3,11.41,Marsabit ,2.3286,37.9837
2018,9,2,4,10.85,Marsabit ,2.3286,37.9837
2018,9,2,5,10.2,Marsabit ,2.3286,37.9837
2018,9,2,6,9.85,Marsabit ,2.3286,37.9837
2018,9,2,7,10.81,Marsabit ,2.3286,37.9837
2018,9,2,8,11.4,Marsabit ,2.3286,37.9837
2018,9,2,9,11.4,Marsabit ,2.3286,37.9837
2018,9,2,10,11.08,Marsabit ,2.3286,37.9837
2018,9,2,11,10.63,Marsabit ,2.3286,37.9837
2018,9,2,12,10.09,Marsabit ,2.3286,37.9837
2018,9,2,13,9.62,Marsabit ,2.3286,37.9837
2018,9,2,14,9.38,Marsabit ,2.3286,37.9837
2018,9,2,15,9.28,Marsabit ,2.3286,37.9837
2018,9,2,16,9.28,Marsabit ,2.3286,37.9837
2018,9,2,17,9.55,Marsabit ,2.3286,37.9837
2018,9,2,18,9.56,Marsabit ,2.3286,37.9837
2018,9,2,19,9.13,Marsabit ,2.3286,37.9837
2018,9,2,20,8.85,Marsabit ,2.3286,37.9837
2018,9,2,21,9.25,Marsabit ,2.3286,37.9837
2018,9,2,22,10.04,Marsabit ,2.3286,37.9837
2018,9,2,23,10.97,Marsabit ,2.3286,37.9837
2018,9,3,0,11.84,Marsabit ,2.3286,37.9837
2018,9,3,1,11.58,Marsabit ,2.3286,37.9837
2018,9,3,2,11.25,Marsabit ,2.3286,37.9837
2018,9,3,3,10.39,Marsabit ,2.3286,37.9837
2018,9,3,4,9.61,Marsabit ,2.3286,37.9837
2018,9,3,5,8.92,Marsabit ,2.3286,37.9837
2018,9,3,6,8.64,Marsabit ,2.3286,37.9837
2018,9,3,7,10.12,Marsabit ,2.3286,37.9837
2018,9,3,8,11.08,Marsabit ,2.3286,37.9837
2018,9,3,9,11.32,Marsabit ,2.3286,37.9837
2018,9,3,10,11.2,Marsabit ,2.3286,37.9837
2018,9,3,11,10.95,Marsabit ,2.3286,37.9837
2018,9,3,12,10.6,Marsabit ,2.3286,37.9837
2018,9,3,13,10.25,Marsabit ,2.3286,37.9837
2018,9,3,14,9.93,Marsabit ,2.3286,37.9837
2018,9,3,15,9.82,Marsabit ,2.3286,37.9837
2018,9,3,16,9.96,Marsabit ,2.3286,37.9837
2018,9,3,17,10.2,Marsabit ,2.3286,37.9837
2018,9,3,18,9.88,Marsabit ,2.3286,37.9837
2018,9,3,19,9.12,Marsabit ,2.3286,37.9837
2018,9,3,20,8.85,Marsabit ,2.3286,37.9837
2018,9,3,21,8.73,Marsabit ,2.3286,37.9837
2018,9,3,22,9.11,Marsabit ,2.3286,37.9837
2018,9,3,23,9.71,Marsabit ,2.3286,37.9837
2018,9,4,0,10.48,Marsabit ,2.3286,37.9837
2018,9,4,1,10.65,Marsabit ,2.3286,37.9837
2018,9,4,2,11.03,Marsabit ,2.3286,37.9837
2018,9,4,3,10.53,Marsabit ,2.3286,37.9837
2018,9,4,4,10.68,Marsabit ,2.3286,37.9837
2018,9,4,5,10.43,Marsabit ,2.3286,37.9837
2018,9,4,6,10.32,Marsabit ,2.3286,37.9837
2018,9,4,7,10.77,Marsabit ,2.3286,37.9837
2018,9,4,8,11.22,Marsabit ,2.3286,37.9837
2018,9,4,9,11.37,Marsabit ,2.3286,37.9837
2018,9,4,10,11.17,Marsabit ,2.3286,37.9837
2018,9,4,11,10.9,Marsabit ,2.3286,37.9837
2018,9,4,12,10.43,Marsabit ,2.3286,37.9837
2018,9,4,13,9.91,Marsabit ,2.3286,37.9837
2018,9,4,14,9.55,Marsabit ,2.3286,37.9837
2018,9,4,15,9.36,Marsabit ,2.3286,37.9837
2018,9,4,16,9.31,Marsabit ,2.3286,37.9837
2018,9,4,17,9.36,Marsabit ,2.3286,37.9837
2018,9,4,18,9.21,Marsabit ,2.3286,37.9837
2018,9,4,19,9.03,Marsabit ,2.3286,37.9837
2018,9,4,20,9.26,Marsabit ,2.3286,37.9837
2018,9,4,21,9.08,Marsabit ,2.3286,37.9837
2018,9,4,22,9.35,Marsabit ,2.3286,37.9837
2018,9,4,23,10.36,Marsabit ,2.3286,37.9837
2018,9,5,0,11.23,Marsabit ,2.3286,37.9837
2018,9,5,1,11.38,Marsabit ,2.3286,37.9837
